H_Moment_1,H_Moment_2,H_Moment_3,H_Moment_4,H_Moment_5,H_Moment_6,H_Moment_7,S_Moment_1,S_Moment_2,S_Moment_3,S_Moment_4,S_Moment_5,S_Moment_6,S_Moment_7,V_Moment_1,V_Moment_2,V_Moment_3,V_Moment_4,V_Moment_5,V_Moment_6,V_Moment_7,G_Moment_1,G_Moment_2,G_Moment_3,G_Moment_4,G_Moment_5,G_Moment_6,G_Moment_7
0.00185232,0.0000000261424,2.98119E-11,1.74825E-10,-7.47186E-21,-2.7552E-14,-1.01718E-20,0.00234812,0.00000000773633,6.46062E-10,2.31267E-10,8.91862E-20,-1.99579E-14,-6.08855E-21,0.00152896,0.0000000147292,2.40668E-11,2.12238E-11,-4.13014E-22,2.39361E-15,2.43936E-22,0.00125212,0.00000000197492,2.52808E-12,1.98189E-13,-1.39637E-25,8.75845E-18,1.3478E-26
0.00147591,4.42385E-10,1.87076E-12,1.04238E-12,4.3275E-25,2.00433E-17,1.3898E-24,0.0013787,0.0000000434232,8.09672E-11,2.90053E-12,4.4085E-23,2.37048E-16,-5.68345E-24,0.00146809,0.000000148011,4.95417E-11,1.39824E-11,-1.60524E-22,-4.51598E-15,3.31155E-22,0.00138257,4.07896E-10,1.33799E-11,2.85852E-11,5.00533E-22,1.53992E-16,-2.48969E-22
0.00155684,9.17737E-10,5.00864E-12,1.65112E-13,7.44623E-26,-1.10303E-18,1.30387E-25,0.000902626,0.00000000832729,3.02257E-12,2.63467E-12,-7.35006E-24,-2.3877E-16,1.12016E-24,0.00114192,0.0000000477053,6.00743E-11,1.19464E-11,-2.13298E-22,-1.785E-15,-2.38596E-22,0.0015212,0.00000000292079,2.57706E-11,2.68945E-11,-1.03643E-23,-1.24115E-15,-7.07965E-22
0.00285219,0.000000100286,1.69265E-10,1.61798E-10,2.66625E-20,2.34761E-14,2.45918E-21,0.00739448,0.00000358071,0.0000000127474,0.000000209118,1.07671E-14,3.05958E-10,8.00404E-16,0.000681028,7.61105E-11,5.37575E-14,6.52852E-15,9.44294E-29,4.70671E-20,7.77266E-29,0.000672756,5.09568E-11,8.34191E-15,1.93654E-14,2.4123E-28,-1.30065E-19,-4.88922E-29
0.00315712,0.000000177393,3.27719E-10,9.11902E-11,-7.32568E-21,-1.49286E-14,-1.39587E-20,0.016057,0.0000279089,0.0000000154696,0.000000129713,-2.79191E-15,-5.89002E-10,5.09583E-15,0.000729402,1.56654E-10,3.20219E-14,5.86388E-13,7.92098E-26,-2.24889E-18,-1.35044E-26,0.000703058,1.98317E-10,1.40931E-13,1.38128E-13,-1.81855E-26,-8.4268E-19,-6.3789E-27
0.00211831,0.0000000294156,1.16774E-10,2.68569E-10,4.71763E-20,-4.5789E-14,6.04294E-21,0.00620362,0.00000172106,0.000000010838,0.0000000347512,6.73026E-16,-3.92715E-11,-4.33053E-17,0.000700011,6.89801E-11,6.23177E-14,7.79181E-14,5.23963E-27,3.52009E-19,1.42344E-27,0.000697304,9.19422E-11,2.58395E-13,9.37017E-14,1.45788E-26,-7.16472E-19,2.03781E-28
0.00159206,0.00000000672104,1.01089E-11,1.42799E-12,2.25438E-24,-5.73833E-17,4.93499E-24,0.00265532,0.000000369226,0.00000000182694,0.00000000118718,4.22581E-19,3.40236E-13,-1.69654E-18,0.000710102,2.89393E-10,2.12709E-13,2.21661E-15,-3.97648E-29,5.28456E-21,-2.71177E-29,0.00080798,7.32732E-10,3.44473E-13,1.76991E-13,3.46019E-26,8.21506E-19,-2.66945E-26
0.00154801,0.00000000839976,2.35108E-12,1.16288E-12,1.50371E-24,1.01158E-17,-1.19837E-24,0.00275936,0.000000196601,2.49626E-10,3.9626E-10,-8.18461E-20,1.06412E-14,-9.39855E-20,0.000716062,5.66066E-10,1.0091E-12,3.57278E-13,-3.39175E-26,-8.39992E-18,2.11827E-25,0.000741048,5.74377E-10,7.82892E-13,1.21902E-14,9.59161E-28,-2.55632E-19,7.05823E-28
0.00155485,5.36506E-10,1.9327E-13,4.91763E-13,-6.87202E-27,-6.3213E-18,1.5145E-25,0.00285079,0.0000000775118,1.95089E-10,5.66025E-11,2.81387E-21,3.71686E-15,-5.2403E-21,0.000701884,9.09115E-10,9.51831E-13,1.66776E-14,4.26129E-28,-7.71027E-20,2.05759E-27,0.00077427,4.17381E-10,1.08696E-12,9.79058E-13,8.96568E-25,-1.07781E-17,4.65037E-25
0.00158223,2.43481E-10,2.48446E-13,5.28803E-13,1.86399E-25,-2.12479E-18,4.46429E-26,0.00232819,0.0000000370386,2.84158E-10,3.86908E-10,1.27932E-19,5.48709E-14,9.57061E-21,0.000811847,1.51855E-10,9.01198E-14,2.08978E-12,-8.06823E-26,-2.50114E-17,9.03309E-25,0.000882723,3.68711E-10,4.61598E-13,7.18953E-13,-4.11495E-25,-1.35608E-17,4.70249E-26
0.0015733,1.94906E-10,1.27557E-14,4.18807E-13,-1.43352E-27,-3.21917E-18,3.05772E-26,0.00199835,0.0000000166158,2.41086E-10,3.41709E-10,9.75577E-20,1.51693E-14,1.00856E-20,0.000807135,2.78179E-10,1.22445E-13,1.99083E-12,5.45431E-25,-2.72413E-17,-8.17707E-25,0.000818395,2.80239E-10,2.11763E-14,6.79137E-14,2.35965E-27,-1.011E-18,1.0321E-27
0.00164436,8.64883E-10,2.82199E-11,3.12567E-11,-7.21102E-22,-5.32547E-16,5.8461E-22,0.00233923,0.0000000644313,2.27286E-10,5.62441E-10,-1.79024E-19,-4.00414E-14,9.15946E-20,0.000816548,0.00000000135893,6.43385E-13,1.43246E-12,3.18554E-25,-4.23897E-17,-1.33778E-24,0.000760318,2.74607E-11,1.87267E-13,1.34628E-13,2.11721E-26,-4.01976E-19,-2.94837E-27
0.00318263,0.0000000966084,2.67677E-10,3.51516E-10,2.82165E-20,-5.5978E-14,1.04068E-19,0.00457518,0.000000186983,0.0000000052164,7.19396E-10,-5.85975E-19,3.09058E-13,1.26442E-18,0.000863995,6.08976E-10,7.01666E-13,5.00892E-13,2.92673E-25,-1.04601E-17,5.02104E-26,0.000782621,7.72713E-11,1.29091E-14,1.02656E-14,1.1261E-28,-4.67268E-20,-3.58344E-29
0.00210637,0.000000101493,3.41087E-10,1.0187E-10,1.10335E-20,6.21984E-15,-1.54544E-20,0.00199195,0.0000000555647,2.94285E-10,1.73419E-10,8.86523E-21,-2.94625E-14,3.81606E-20,0.00155875,0.0000000474214,8.88023E-11,8.98785E-11,5.67604E-21,9.62841E-15,5.67958E-21,0.00124547,0.00000000583107,7.71812E-13,9.45922E-13,-7.74365E-25,-2.12735E-18,-2.31529E-25
0.0015368,6.42595E-10,6.16521E-13,2.31071E-13,3.61354E-26,-8.74885E-19,-7.93769E-26,0.00131894,0.0000000254218,8.27869E-12,7.50507E-12,-4.97743E-23,1.04278E-15,3.19715E-23,0.000813222,0.00000000856198,8.1438E-13,1.69505E-12,1.22224E-24,7.79269E-17,-1.57236E-24,0.00105876,8.3834E-10,1.12821E-13,4.6903E-14,-2.62364E-27,9.36085E-19,-2.18119E-27
0.00154708,0.00000000139805,2.35574E-12,2.47844E-13,1.88969E-25,-8.27964E-18,-1.24446E-26,0.00132691,6.08262E-10,1.66632E-11,8.9271E-12,-9.79618E-23,2.19631E-16,-4.75199E-23,0.000833668,0.0000000117019,4.11911E-12,2.38903E-12,2.91625E-24,1.18054E-16,6.90365E-24,0.00102272,2.84273E-10,6.60822E-12,1.88042E-13,3.39205E-26,2.2186E-18,-2.06854E-25
0.00149472,0.00000000880262,9.34563E-12,9.85815E-13,1.79742E-24,9.13889E-17,2.39225E-24,0.00101489,5.6122E-10,2.33529E-11,4.5766E-12,4.71981E-23,5.29778E-17,-3.30376E-24,0.0013278,0.0000000412505,1.03088E-11,4.5159E-12,-1.62438E-23,8.92328E-16,2.61825E-23,0.00112752,2.08182E-10,4.27399E-12,3.66495E-12,-9.4068E-25,-2.0491E-17,-1.44745E-23
0.00195053,0.00000000643568,9.5269E-12,2.62135E-12,2.68773E-24,-1.98357E-16,-1.28211E-23,0.0142343,0.000000475629,0.0000000364875,0.00000000110597,2.40298E-19,-7.55242E-13,7.02153E-18,0.000677091,2.4362E-11,2.91903E-14,1.10962E-15,-6.14302E-30,2.46382E-21,1.46412E-30,0.000683367,6.12704E-13,6.85379E-16,3.85343E-16,1.73841E-31,2.24572E-22,-9.4848E-32
0.00146661,0.00000000443016,1.23964E-11,1.37105E-11,8.98989E-23,-5.38338E-16,1.54489E-22,0.00456446,0.000000438204,0.00000000399262,0.00000000524719,2.32315E-17,3.46698E-12,-6.092E-18,0.000739558,4.7073E-10,1.81408E-13,3.41936E-13,-2.4652E-26,-7.36226E-18,-8.1516E-26,0.000739821,7.8361E-11,4.84556E-14,5.72542E-14,1.18269E-27,1.15573E-19,-2.77407E-27
0.00165528,0.00000000697411,5.63491E-12,2.46866E-12,-3.41784E-24,-1.92721E-16,8.54948E-24,0.00763892,0.00000139655,0.00000000808645,0.0000000110945,-7.77056E-17,1.01263E-11,-7.07447E-17,0.000693349,1.5851E-10,9.32427E-14,1.47561E-14,-3.66526E-28,-1.16468E-19,-4.0651E-28,0.000708892,8.72159E-12,5.52914E-14,2.01622E-14,-9.62452E-29,-5.12038E-20,-6.66272E-28
0.00334316,0.0000000101773,1.74342E-10,4.22316E-10,2.95863E-20,3.74508E-14,1.10707E-19,0.0130793,0.000000288835,0.0000000025187,0.00000000126411,9.78265E-19,6.64473E-13,-2.03243E-18,0.000672496,1.81743E-11,3.88653E-14,1.39641E-15,-8.4131E-31,-3.12046E-21,-1.02528E-29,0.00069504,1.67141E-10,1.87356E-13,3.85102E-14,-2.14588E-27,-3.86939E-19,-2.4689E-27
0.00306542,0.000000038944,1.15999E-12,1.398E-10,-1.65515E-21,2.54638E-14,-6.55664E-22,0.013803,0.0000000745106,9.90064E-10,5.69797E-10,4.21044E-19,2.1463E-14,7.66748E-20,0.000671748,2.42793E-12,1.8431E-15,4.96967E-16,3.59712E-31,-7.71611E-22,-3.11172E-31,0.000685892,8.19123E-13,3.99741E-17,2.56114E-16,-8.9742E-33,-8.67139E-24,-2.43108E-32
0.0019634,0.0000000118165,1.64119E-11,1.93024E-10,1.02399E-20,8.32506E-15,-3.62983E-21,0.00538057,0.00000141275,1.4737E-10,0.0000000353868,-6.10282E-17,3.90197E-11,5.297E-17,0.000703265,2.2586E-10,9.34998E-14,4.26407E-13,-8.07522E-26,-6.1476E-18,-2.69852E-26,0.000670592,1.13684E-11,1.99377E-14,2.56094E-15,-1.77315E-29,-8.63189E-21,4.52341E-30
0.00166107,0.0000000143463,6.80785E-11,1.88853E-10,1.06794E-20,-2.25038E-14,1.85605E-20,0.00268803,0.000000149938,3.42161E-10,6.80013E-10,-1.91765E-20,-2.56158E-13,3.27452E-19,0.000882463,4.37535E-11,3.9657E-12,7.15009E-12,2.7262E-23,1.20203E-17,2.65782E-23,0.000708574,4.60894E-10,1.0438E-12,1.12877E-13,-1.21279E-26,-1.76671E-18,-3.67982E-26
0.00416411,0.000000827321,5.55387E-10,3.72778E-10,-3.42194E-20,3.18592E-13,1.66131E-19,0.00337446,0.000000256603,7.51761E-10,8.22788E-11,1.72786E-20,-3.45565E-14,-1.0963E-20,0.000806357,0.00000000186713,2.75298E-12,1.70291E-13,1.11719E-25,7.35786E-18,-3.3376E-26,0.00092194,0.00000000146398,1.27218E-12,1.61289E-12,-8.76223E-25,4.27765E-17,2.13776E-24
0.00221588,0.00000000171085,2.39566E-11,5.96638E-10,-2.89329E-20,-2.53583E-15,6.51998E-20,0.00566108,0.0000000532264,6.29066E-10,0.0000000125616,-2.84554E-17,2.00222E-12,2.09094E-17,0.000729411,4.27087E-10,1.82541E-13,1.40419E-12,-6.97432E-25,-2.88906E-17,-1.37819E-25,0.000802748,6.80658E-10,9.28703E-13,7.4249E-13,-4.18278E-25,1.68667E-17,-4.52977E-25
0.00199056,0.000000225156,2.3025E-10,4.19267E-12,9.37747E-25,2.84019E-16,-1.30264E-22,0.00364792,0.000000158816,0.00000000312719,3.75407E-11,-1.16486E-20,-1.43928E-14,5.45512E-21,0.00082121,0.00000000232096,5.22662E-12,1.46557E-13,-1.28946E-26,3.16885E-19,-1.27619E-25,0.000929872,0.00000000787315,3.00819E-12,1.00792E-12,-1.71345E-24,5.32839E-17,-3.79899E-25
0.00219236,0.0000000709245,1.65586E-10,2.66531E-10,-2.92722E-20,1.2697E-14,-4.7732E-20,0.00471511,0.000000534418,1.0386E-10,0.0000000023636,-5.30429E-19,-7.29699E-13,-1.04406E-18,0.000768908,0.00000000118249,1.08039E-12,9.97912E-13,9.23866E-25,2.38171E-17,-4.69159E-25,0.000899628,0.00000000180201,1.12778E-12,1.74352E-12,-2.19859E-25,-1.80316E-17,2.43494E-24
0.00290626,0.0000000785333,1.07653E-10,1.86568E-11,-6.43755E-23,4.77813E-15,8.33637E-22,0.00876143,0.000000602686,5.80272E-10,1.69365E-11,-6.90535E-22,4.9702E-15,1.53044E-21,0.000667801,7.01073E-14,2.68389E-15,1.33965E-15,-8.96293E-31,-3.22735E-22,2.37683E-30,0.000685008,1.35126E-13,9.10663E-15,6.85733E-15,3.19473E-29,2.4871E-21,4.37701E-29
0.00407667,0.00000000181791,7.61493E-10,1.21506E-10,-3.2192E-20,-4.71044E-15,1.8158E-20,0.0117075,0.0000000406166,0.00000000173099,0.00000000207373,-3.57234E-18,2.88788E-13,-1.63554E-18,0.000667909,4.63437E-13,1.76329E-15,6.57598E-16,-6.38855E-31,2.99369E-22,3.05431E-31,0.000683828,7.2795E-13,8.83798E-15,3.40967E-15,1.33821E-29,2.28182E-22,1.30866E-29
0.00328214,0.0000000470765,2.72002E-11,7.1568E-11,1.96495E-21,1.30143E-14,2.47179E-21,0.00796121,0.000000183116,0.00000000451437,0.0000000128586,9.76714E-17,3.80615E-12,-7.6315E-18,0.00069408,6.04355E-11,5.99064E-14,7.0642E-14,2.60361E-27,-5.14796E-19,3.78678E-27,0.000762187,5.53291E-11,8.3622E-15,6.68954E-14,-1.56145E-27,1.51972E-19,-2.55269E-28
0.00177721,0.0000000122648,3.4015E-12,1.45476E-10,-1.33032E-21,2.1561E-15,2.95E-21,0.00931848,0.000000158232,0.00000000348325,0.0000000029177,1.57452E-18,7.93771E-13,-9.16725E-18,0.000702259,1.48338E-11,1.72761E-14,3.08095E-14,2.22911E-28,-7.84486E-21,-6.74948E-28,0.000699358,1.78871E-10,1.20492E-14,4.30724E-15,-1.49229E-29,-5.30091E-20,2.72058E-29
0.00340256,0.0000000556993,4.90975E-11,1.44416E-10,4.29292E-21,-2.91634E-14,-1.13775E-20,0.00606063,0.0000000552322,0.0000000020942,0.0000000219448,-1.4825E-16,3.52473E-12,1.23903E-17,0.000702263,3.60528E-10,2.64496E-13,4.322E-13,-1.1642E-25,-7.25227E-18,8.83187E-26,0.000824538,1.7191E-10,1.10971E-12,1.11257E-12,8.48953E-25,7.03979E-18,8.98629E-25
0.00307828,0.0000000428965,2.57518E-10,4.20356E-10,-1.27324E-19,8.51406E-14,5.40022E-20,0.00336471,0.000000154934,0.00000000220053,0.00000000179846,-3.38669E-18,5.51843E-13,-1.1537E-18,0.000758243,4.74433E-10,2.15614E-12,1.34509E-12,-1.36342E-24,-2.92033E-17,1.84073E-24,0.00084037,1.10751E-10,8.64689E-12,4.47355E-12,2.75689E-23,2.32836E-17,3.7533E-24
0.00143531,0.00000000185679,1.81755E-12,1.06679E-12,1.45344E-24,-4.07179E-17,-3.06752E-25,0.00120222,0.0000000106063,7.2888E-12,9.65372E-12,7.65726E-23,-9.30445E-16,2.6347E-23,0.00100437,5.15495E-11,3.17004E-13,6.27905E-13,-2.64247E-25,-4.0641E-18,-9.30134E-26,0.00109969,0.00000000382334,2.54962E-12,2.81906E-14,-6.23354E-27,1.63052E-18,-4.27354E-27
0.0013345,0.0000000757718,1.09985E-10,3.26094E-11,-1.58706E-21,-8.84895E-15,1.13802E-21,0.00188529,0.000000110829,1.61514E-12,3.47582E-10,-1.41205E-21,9.8578E-14,8.11357E-21,0.00101912,0.00000000180232,5.55732E-12,1.7243E-11,-4.76719E-23,2.58082E-16,1.61921E-22,0.00141889,0.0000000072529,5.34291E-12,7.30394E-12,-3.07026E-23,4.50171E-16,3.3752E-23
0.00199225,0.000000111981,4.42618E-10,5.00234E-10,2.33175E-19,-1.60797E-13,-3.21618E-20,0.00278878,0.000000123433,1.35126E-10,1.29204E-10,3.18343E-21,3.35816E-14,-1.67727E-20,0.000753035,6.51465E-11,1.48399E-12,2.04253E-12,3.54724E-24,-1.60499E-17,-2.50158E-25,0.000787686,7.79516E-11,1.13373E-12,1.22126E-12,1.37085E-24,-8.8187E-18,4.311E-25
0.0036751,0.000000122486,7.1994E-11,0.00000000396315,-2.43295E-19,1.2464E-12,-2.10291E-18,0.00282577,0.000000107942,1.08881E-10,2.37176E-10,-1.92786E-20,4.93004E-14,3.28785E-20,0.000714156,6.88081E-10,5.05321E-13,1.01991E-12,-7.32148E-25,-2.67373E-17,7.91469E-27,0.000727486,4.06128E-11,1.04734E-14,1.88798E-14,-8.39354E-29,1.03537E-19,-2.51867E-28
0.00662993,0.0000000556716,7.82417E-10,2.33017E-10,9.8929E-20,6.32446E-15,1.05934E-20,0.0020617,0.00000000423691,1.56301E-11,8.9834E-12,-9.50641E-23,-5.77971E-16,4.78978E-23,0.000672688,4.42088E-11,1.23652E-13,1.96622E-14,4.8438E-28,-1.17881E-19,-8.39827E-28,0.000753751,1.12172E-10,1.01005E-13,3.46819E-14,2.15912E-28,-2.9686E-19,2.04132E-27
0.00467066,0.00000206628,0.0000000026452,0.00000000233589,-5.79972E-18,2.9005E-12,2.78553E-19,0.00315686,0.0000000138331,9.18855E-11,1.15523E-10,2.83947E-21,-2.89712E-15,-1.15585E-20,0.000670179,7.67374E-10,4.71408E-13,1.31605E-14,3.4072E-28,3.52827E-19,9.78999E-28,0.00073615,3.55415E-10,1.44523E-13,1.08974E-13,2.61671E-27,-1.2395E-18,1.34231E-26
0.00601336,0.0000000028508,1.14679E-10,3.42701E-11,8.19005E-22,-1.30518E-15,-1.98616E-21,0.00278374,0.0000000242632,1.12958E-10,7.6042E-11,-4.39258E-21,-3.42334E-15,-5.51121E-21,0.000661006,8.08522E-11,5.99054E-14,1.30137E-15,5.10277E-30,-4.62953E-21,1.02951E-29,0.000729761,3.95333E-10,3.71657E-13,7.65802E-14,-1.25556E-26,-1.52052E-18,3.04487E-27
0.00566811,0.0000014462,0.00000000174466,2.41206E-10,-1.55517E-19,2.72267E-13,1.72686E-20,0.00331302,0.000000141721,2.23672E-10,0.00000000186211,8.15242E-19,6.95216E-13,8.82937E-19,0.000672521,0.00000000121233,3.95339E-14,5.56688E-14,-1.7126E-27,-1.3346E-18,-1.97163E-27,0.000765799,0.00000000150314,8.61857E-13,2.41249E-12,-1.69529E-24,-8.66399E-17,3.03764E-24
0.00577875,5.34468E-10,1.7374E-12,4.05825E-12,-1.07665E-23,-9.37582E-17,-4.52451E-25,0.00435493,0.0000000278385,2.54517E-11,2.4236E-10,3.54506E-21,4.04362E-14,-1.87019E-20,0.00065647,5.53686E-13,2.05029E-16,4.06948E-16,-1.17247E-31,-3.01544E-22,8.40283E-33,0.000690779,1.0773E-11,6.26886E-15,1.10234E-14,-1.15704E-29,-2.36246E-20,-9.09026E-29
0.0014533,0.0000000515451,3.75272E-11,3.40654E-12,1.19881E-23,-3.28688E-16,3.66031E-23,0.00245274,0.000000643274,2.73538E-10,1.81347E-10,-3.07716E-20,1.32894E-13,-2.61622E-20,0.000768562,0.00000000327079,1.0592E-12,3.75486E-13,2.20516E-26,-1.07795E-17,-2.3577E-25,0.000785981,4.55301E-11,2.25774E-13,4.13395E-13,8.47511E-26,1.77458E-18,-9.36355E-26
0.00394393,0.0000008676,0.00000000104499,0.00000000438514,-6.30898E-18,3.81527E-12,6.95081E-18,0.0037939,0.0000000404965,5.10258E-10,5.04936E-10,-2.1369E-19,-7.24626E-14,-1.41515E-19,0.000669804,2.18206E-10,2.43842E-13,3.56478E-14,1.59312E-28,-3.30245E-19,3.31974E-27,0.000694323,3.20181E-12,2.62311E-14,1.29544E-14,5.48779E-29,-1.82938E-20,2.32409E-28
0.00163511,0.000000120691,1.15073E-10,8.29285E-11,5.37794E-21,-2.65054E-14,-6.05846E-21,0.00526061,0.000000833815,0.0000000103422,0.00000000400669,-2.39478E-17,-3.6131E-12,9.57768E-18,0.000912931,0.00000000437806,2.65358E-12,1.61053E-13,-1.0528E-25,-8.87918E-18,1.12835E-27,0.000935696,0.00000000341762,4.00564E-12,2.07657E-12,1.85572E-25,-3.23913E-17,5.98614E-24
0.00145597,0.00000000142621,4.68653E-12,2.81386E-12,-1.1937E-24,-2.068E-17,1.01484E-23,0.00531656,0.00000150062,0.00000000603384,0.00000000155022,1.71383E-18,-1.52874E-12,-4.4206E-18,0.00108623,0.00000000401741,3.03092E-12,1.33312E-11,5.76447E-23,7.38871E-16,6.21133E-23,0.00120475,0.00000000491097,1.55862E-11,5.05002E-12,3.22043E-23,-5.32199E-17,3.11483E-23
0.00323483,0.000000056508,4.63052E-10,1.40371E-10,2.81384E-20,-3.26899E-14,2.21126E-20,0.00346772,0.00000019886,0.00000000634611,0.00000000390792,1.47474E-17,-7.35986E-14,-1.26987E-17,0.000854795,7.19697E-10,5.40145E-13,3.102E-12,2.75813E-24,-8.30519E-17,-2.9181E-24,0.000721779,3.76714E-10,6.81384E-13,3.83437E-15,-1.60442E-28,-6.68518E-20,-1.12565E-28
0.00170623,0.0000000506747,4.19816E-10,2.61582E-10,8.66621E-20,-5.68058E-14,1.97588E-21,0.00670416,0.00000150639,0.00000000973674,0.0000000374316,1.33951E-16,2.43561E-11,-7.01935E-16,0.000734464,5.51438E-10,6.77313E-13,8.1463E-13,4.04837E-25,-1.14488E-17,-4.49741E-25,0.000728666,2.78858E-13,3.85016E-13,2.45858E-13,6.23534E-26,1.42588E-20,-4.28231E-26
0.00655902,0.00000000548008,1.20521E-10,2.38691E-10,-3.11068E-20,-1.76988E-15,2.591E-20,0.0210597,0.000000205186,0.00000000198158,0.00000000374322,-2.15969E-18,-9.13048E-13,9.96331E-18,0.000666037,8.42117E-13,1.50067E-16,2.52958E-16,4.91236E-32,1.80042E-22,-3.98631E-33,0.000671097,8.47212E-13,3.5517E-16,1.16273E-16,1.81979E-32,1.06831E-22,-1.50713E-32
0.00575057,0.0000000334177,3.22555E-11,2.62851E-11,-7.13525E-22,-3.03858E-15,-2.76875E-22,0.0211945,0.000000192219,0.0000000270261,0.00000000150457,-6.95973E-18,-3.05923E-14,6.60393E-18,0.000661756,2.44397E-13,1.33587E-16,3.03586E-16,-6.11286E-32,-1.49563E-22,-1.02176E-33,0.000665062,7.35156E-14,3.04871E-16,2.32701E-16,6.73737E-33,-6.13573E-23,6.16132E-32
0.00102601,0.00000000532781,1.2195E-12,2.32953E-15,-1.15246E-29,-8.31069E-20,1.23627E-28,0.00449398,0.000000350921,0.00000000152186,0.00000000624352,-1.37142E-17,3.68884E-12,-1.35023E-17,0.000835716,7.24481E-10,4.14446E-13,8.08256E-13,-2.57021E-25,-2.14149E-17,-3.90863E-25,0.000893931,0.00000000247808,3.02273E-12,2.41138E-12,-5.6422E-24,-1.04052E-16,-3.24794E-24
0.00730868,0.0000000560168,4.35586E-10,5.2524E-10,-2.34919E-19,7.04522E-14,8.90525E-20,0.021448,0.000000253999,0.0000000175183,0.00000000614734,-5.65991E-17,2.4086E-12,2.94308E-17,0.000666151,1.55009E-13,4.19997E-15,4.80401E-17,-1.68955E-32,-1.19209E-23,1.34235E-32,0.00067251,4.66168E-12,7.04714E-16,3.09621E-15,1.29482E-31,-5.49385E-21,-4.57169E-30
0.0087644,0.000000396433,0.00000000303998,0.00000000204286,3.75021E-18,7.75592E-13,-3.44281E-18,0.0201504,0.00000163725,0.0000000101209,1.36554E-10,8.45828E-20,1.3854E-13,1.36443E-19,0.000667817,3.27952E-12,1.97565E-15,2.13766E-17,-3.95122E-33,-3.68783E-24,-1.91998E-33,0.000672006,4.24746E-13,4.43837E-15,3.22535E-16,-2.67392E-31,-1.59389E-23,-2.78249E-31
0.00757486,0.000000068936,4.60684E-10,0.00000000161897,1.29008E-18,4.15067E-13,5.39044E-19,0.0205117,0.0000000666121,0.00000000893321,0.00000000125595,1.22841E-18,-2.44051E-14,4.02358E-18,0.000667135,2.44761E-13,3.29611E-16,8.83163E-16,-1.55064E-31,-2.36308E-22,-4.50563E-31,0.000669032,7.04424E-13,2.03531E-16,2.42925E-16,-4.72041E-32,-1.86497E-22,-2.62591E-32
0.00479321,0.0000000379978,2.84599E-10,1.59891E-10,-2.19391E-20,2.75874E-14,-2.61153E-20,0.0292109,0.00000322733,0.000000451832,0.000000367767,-1.4591E-13,-6.04129E-10,-3.44229E-14,0.000664702,1.29136E-12,6.47419E-16,1.09919E-16,-6.57306E-33,1.09331E-22,2.85765E-32,0.000664296,5.08204E-13,3.59527E-15,3.35357E-17,5.02291E-34,2.25368E-23,1.16338E-32
0.00498082,0.0000000327669,7.59032E-11,2.5299E-10,-2.12616E-20,3.30158E-14,2.78746E-20,0.0187819,0.000000696771,0.0000000939024,0.0000000492448,-3.33006E-15,3.72014E-11,3.53042E-16,0.00066895,1.18702E-12,2.50777E-15,3.22579E-16,2.8087E-31,1.04172E-22,7.27325E-32,0.000673166,5.57531E-12,1.76297E-15,7.57306E-16,-4.83867E-31,2.18216E-22,7.29092E-31
0.00476052,0.000000338753,3.03787E-10,9.23293E-10,4.80018E-19,2.84691E-13,9.32082E-20,0.00773277,0.00000252972,0.0000000443238,0.000000015087,3.47551E-16,-2.83774E-12,-1.77254E-16,0.000703292,5.11994E-10,4.4977E-13,2.04446E-13,6.19903E-26,-6.49166E-19,-8.24327E-28,0.000676928,2.21786E-13,3.85136E-15,4.33891E-15,-1.49419E-29,-1.02262E-21,9.55702E-30
0.00565233,0.00000000432176,1.75337E-10,2.18536E-10,-3.78761E-20,1.37003E-14,1.98835E-20,0.00784059,0.00000031603,0.00000000363378,0.00000000282377,-6.45352E-18,1.02496E-12,-6.33798E-18,0.000691469,4.0321E-11,4.28076E-14,3.33542E-14,-4.6861E-28,-1.88092E-19,1.16998E-27,0.000699618,2.2151E-10,1.9944E-13,6.18625E-14,5.77283E-28,-2.09187E-19,6.84714E-27
0.00330797,0.000000517044,1.09555E-11,0.00000000589869,-7.0671E-19,4.1235E-12,1.32253E-18,0.00166422,0.000000200095,2.87252E-10,7.32052E-11,5.74766E-21,-3.13748E-14,8.925E-21,0.00126012,0.0000000149123,8.01389E-11,9.32891E-11,-2.15004E-21,-8.39176E-15,7.77435E-21,0.000823106,0.00000000164322,2.29891E-12,5.28118E-12,9.23567E-24,-1.31932E-16,-1.59162E-23
0.00664631,0.000000125067,3.47476E-10,2.59129E-10,2.56852E-20,9.07779E-14,-7.33918E-20,0.00131291,0.0000000197371,2.635E-10,4.65331E-11,-3.3708E-21,-2.3906E-15,-3.89716E-21,0.00102023,0.0000000311433,1.13647E-11,3.11164E-11,5.04228E-22,-4.56571E-15,2.96897E-22,0.000797988,0.00000000113721,9.13031E-13,1.79442E-12,5.97689E-25,-3.53337E-17,-2.21771E-24
0.00528763,0.000000050817,3.8103E-11,0.0000000018084,1.9303E-19,4.01021E-13,-4.33686E-19,0.00151901,0.0000000749456,5.04411E-10,1.2229E-10,-3.024E-20,-2.31049E-15,-2.83367E-21,0.000972508,0.0000000145588,8.61245E-12,3.05421E-11,3.74211E-22,-2.21474E-15,-3.24558E-22,0.00139949,0.0000000465096,3.7413E-12,1.68699E-11,-7.88697E-23,3.27562E-15,-1.08359E-22
